id_venda,id_data,id_cliente,id_produto,id_localizacao,id_canal_venda,id_vendedor,id_status_entrega,id_meta,quantidade,preco_unitario,desconto,receita_bruta,receita,valor_desconto,custo_unitario,custo_total,lucro,margem_lucro,meta_venda,percentual_atingimento_meta,prazo_entrega_dias,data,ano,mes,trimestre,cliente,tipo_cliente,tempo_relacionamento_meses,faixa_renda,segmento,produto,categoria,marca,linha_produto,regiao,cidade,canal_venda,vendedor,status_entrega,atingiu_meta,mes_ano,ano_mes_ordem
626,20240326,82da1787da3679cbbfbc80001f29ea374d493d89117a51cda4aaba2d1572f582,9590a6347c34cc8471612c1e01e7576fc146bb5f8d19275bf905cad26bd9ac6e,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,2610.1,0.1,5220.2,4698.18,522.02,1500.1,3000.2,1697.98,0.3614,5493.96,0.8552,14,2024-03-26,2024,3,1,Cliente_064,NOVO,5,BAIXA,VAREJO,IMPRESSORA,INFORMÁTICA,DELTA,PREMIUM,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_05,ATRASADO,NÃO,03/2024,2024-03
627,20240509,c6ca35a5f59e702170790e9408b790530ceef03e3a859b95f81199c575835359,6a7527152a2c68318c6570929a1cf4c1d3cf7327535f960ab761092ca41ae809,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,b94d49648e0b3b3c78f5ede3c296463d3e65f1e2ebf8dd49dcf760016b233b96,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,2937.72,0.12,24112.05,21218.6,2893.45,3492.27,17461.35,3757.25,0.1771,30802.25,0.6889,10,2024-05-09,2024,5,2,Cliente_115,RECORRENTE,11,MÉDIA,ATACADO,MONITOR,INFORMÁTICA,DELTA,PREMIUM,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_06,ATRASADO,NÃO,05/2024,2024-05
628,20240228,f25fc69ecccd0627d772db079d7bc532a4fda1922e7558ced6de4fd24e1adecf,e2d441cf03ecb4be150323355922fe47663b29b145e7cbad0937fc3af9e11c5c,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,f5b0e198f086f8f865157507d872a80c97b657a9a830f5d9b4c650be6237d1ea,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,5279.56,0.15,10559.12,8975.25,1583.87,3590.35,7180.7,1794.55,0.1999,12323.74,0.7283,7,2024-02-28,2024,2,1,Cliente_005,RECORRENTE,46,BAIXA,ATACADO,NOTEBOOK,INFORMÁTICA,BETA,PADRÃO,NORTE,MANAUS,LOJA,VENDEDOR_17,NO PRAZO,NÃO,02/2024,2024-02
629,20240811,28f57d0d3af4d6d528ee6e50291e5c97d57b2663714ea6ce09791d7d74fc8161,d10c6999e87b3de306a55fc8da3178db5013b8491fc41ecb143c40515e86b9a7,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,7d770d7f21884e397bb44662ce079eb7ad59ad435755727a8df599ad0d3b0697,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,4873.29,0.11,9746.58,8674.46,1072.12,2739.26,5478.52,3195.94,0.3684,9570.7,0.9064,9,2024-08-11,2024,8,3,Cliente_087,RECORRENTE,18,BAIXA,ATACADO,SMARTPHONE,TELEFONIA,DELTA,ECONÔMICO,NORDESTE,SALVADOR,LOJA,VENDEDOR_14,ATRASADO,NÃO,08/2024,2024-08
630,20241227,6a6f53c3a621be3d5a9792a60000267bd6ca23d63c2d508cfeef897ceb25265a,2936bd7a9c0a353d4b0c53640f100cb899db70a7b91a19677e69c8803c40a483,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,0b9024a72d1ae850666427abb305fab946feb5c1d3b533514826fb18b48b522c,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,432.63,0.06,3461.04,3253.38,207.66,230.65,1845.2,1408.18,0.4328,3359.88,0.9683,2,2024-12-27,2024,12,4,Cliente_156,RECORRENTE,37,BAIXA,ATACADO,HEADSET,PERIFÉRICOS,ALPHA,PREMIUM,SUL,CURITIBA,ONLINE,VENDEDOR_08,NO PRAZO,NÃO,12/2024,2024-12
631,20240716,48873e77a19e2fc4e0c281f07040e03006280b44a9a7a867807fb654fda0d739,4772ebd51e56614393f220e06225ea1d353d27199fbb2baa0b21a990cd6e37eb,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,5355.92,0.02,53559.2,52488.02,1071.18,3053.55,30535.5,21952.52,0.4182,55141.29,0.9519,4,2024-07-16,2024,7,3,Cliente_179,NOVO,2,MÉDIA,ATACADO,MOUSE,PERIFÉRICOS,ALPHA,ECONÔMICO,NORTE,MANAUS,LOJA,VENDEDOR_04,NO PRAZO,NÃO,07/2024,2024-07
632,20240123,873009e3a1b77c0f0228304df1f71ac055fa89fc56da3e4f77487977ddc54a19,56f4e5ba30664fb25824864fb16d794ae85a1db46a3b7925aff73eff32bfcfee,aabec5e3b55593a13c78786021d346fc0875579168cbe51baaa7888cec5450fa,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,11,3448.15,0.14,37929.65,32619.5,5310.15,1871.59,20587.49,12032.01,0.3689,39519.11,0.8254,13,2024-01-23,2024,1,1,Cliente_017,RECORRENTE,56,ALTA,ATACADO,HEADSET,PERIFÉRICOS,GAMMA,ECONÔMICO,SUDESTE,RIO DE JANEIRO,LOJA,VENDEDOR_04,ATRASADO,NÃO,01/2024,2024-01
633,20241228,dece045949093486536f88ece81b22b4c5116bdb5267393048975b136aa0d65e,8db155ffa895bdc1fa0342098c42da765d1b120468aa7333c6242b3f12c313b8,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,6029477ae6064c716da9e6bb92acae2f35c6e076ea3c3f713f35e3973a5559d1,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,2419.27,0.18,2419.27,1983.8,435.47,1412.44,1412.44,571.36,0.288,2720.45,0.7292,13,2024-12-28,2024,12,4,Cliente_154,RECORRENTE,32,ALTA,VAREJO,IMPRESSORA,INFORMÁTICA,ALPHA,PADRÃO,NORTE,BELÉM,ONLINE,VENDEDOR_20,ATRASADO,NÃO,12/2024,2024-12
634,20240714,e39978fa78340496aab8af4f0ef8efa8e5f9e22426e7bf8560da2ab47058c9b9,3197c071626b3ecfd01aa3215358087aae950f483987504787bb5726c474b8e0,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,e16b2ec015562ef9e0585a3dfeffd0544f6cf7aebbb97910d8d162d2503c200c,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,4560.33,0.2,41042.97,32834.38,8208.59,3095.73,27861.57,4972.81,0.1515,38303.32,0.8572,4,2024-07-14,2024,7,3,Cliente_001,NOVO,3,ALTA,ATACADO,IMPRESSORA,INFORMÁTICA,GAMMA,ECONÔMICO,SUL,PORTO ALEGRE,ONLINE,VENDEDOR_12,NO PRAZO,NÃO,07/2024,2024-07
635,20240613,6bf331880ad97c671f4ee8a77bec381e31e398dbb5478b1a2b5c7deb4d9be2d3,b1c563dd7761099a4ad63da9d684007d8d8807193a7cce411b00b9171a5c616f,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,86e2c6991943a3ac90d5d11f6fe3a7c597fe777d0bfbd2fbe9d31c56be19df33,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,1016.25,0.18,8130.0,6666.6,1463.4,729.2,5833.6,833.0,0.125,8038.53,0.8293,5,2024-06-13,2024,6,2,Cliente_140,RECORRENTE,45,MÉDIA,VAREJO,IMPRESSORA,INFORMÁTICA,DELTA,ECONÔMICO,CENTRO-OESTE,GOIÂNIA,LOJA,VENDEDOR_19,NO PRAZO,NÃO,06/2024,2024-06
636,20240224,1c82e56403ad5939deed1bd35b9da24ee6de38f4225b92ef3d72cfbca156524e,9511ac3ada44a8a4cd604974fde8744b10d8e647cc3b997254918284c9ee86de,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,99bd4df2113cb3d766792b0efb13f18962f220478064eb47b84d9d742c3348f1,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,5210.76,0.25,10421.52,7816.14,2605.38,3630.19,7260.38,555.76,0.0711,11727.36,0.6665,11,2024-02-24,2024,2,1,Cliente_163,RECORRENTE,35,MÉDIA,VAREJO,NOTEBOOK,INFORMÁTICA,DELTA,PADRÃO,SUL,CURITIBA,LOJA,VENDEDOR_01,ATRASADO,NÃO,02/2024,2024-02
637,20240406,369f3457cba88fc227f0108614aaf37e5fc6e1e676e9154b6d655e76478f1ce0,ba265d34a907d40640627556bb711295c95630a9ba9c64b2092891a51079cd7f,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,8a0fe5ac0b3d841482673ba35385798ccfa9a97e0a1c13b603a1ae3067231add,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,6,3045.18,0.13,28619.31,24898.8,3720.51,2905.62,17433.72,7465.08,0.2998,26521.25,0.9388,13,2024-04-06,2024,4,2,Cliente_043,NOVO,3,MÉDIA,ATACADO,TABLET,INFORMÁTICA,GAMMA,PREMIUM,NORTE,MANAUS,ONLINE,VENDEDOR_13,ATRASADO,NÃO,04/2024,2024-04
638,20240626,41403b1ae15666ea7f1bb1ff31e938f60b74d3e9460955dd0c75026d91c5ac92,7db14f1df2251ccbafd0fd18a5e121ea82e84c2f58476389d0e22eb8b649ee15,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,5134.97,0.23,46214.73,35585.34,10629.39,2805.57,25250.13,10335.21,0.2904,49509.31,0.7188,11,2024-06-26,2024,6,2,Cliente_113,NOVO,0,BAIXA,ATACADO,MONITOR,INFORMÁTICA,GAMMA,PREMIUM,SUL,CURITIBA,LOJA,VENDEDOR_05,ATRASADO,NÃO,06/2024,2024-06
639,20240814,2f4833150600faad733084a0436b97ea4db8d7a3cfb2309102939e885d69dfa4,f528c4306f19f352ed333d95b209f24e1a970eb422e15a894d627d8b84720693,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,549.95,0.07,4399.6,4091.63,307.97,445.19,3561.52,530.11,0.1296,4691.02,0.8722,14,2024-08-14,2024,8,3,Cliente_070,NOVO,3,ALTA,ATACADO,IMPRESSORA,INFORMÁTICA,BETA,PREMIUM,CENTRO-OESTE,BRASÍLIA,ONLINE,VENDEDOR_04,ATRASADO,NÃO,08/2024,2024-08
640,20240930,82b24631a4c748df055d3699831956e30903bda288cad7e54b843ed796b04c63,73121e257abf6d5280d96787867d9b3cf0fea9296cf7befb168261c391ac048f,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,11,3217.04,0.12,35387.44,31140.95,4246.49,2701.45,29715.95,1425.0,0.0458,32253.82,0.9655,14,2024-09-30,2024,9,3,Cliente_019,RECORRENTE,9,MÉDIA,VAREJO,TABLET,INFORMÁTICA,ALPHA,PADRÃO,SUL,CURITIBA,LOJA,VENDEDOR_05,ATRASADO,NÃO,09/2024,2024-09
641,20240801,09e3b527edf0dec230b18946a79d775645f1dd9862c17019ef4da31b8f0cf750,eb2a60363c1e340772461bfd64703bea42cec2f43b29b4ce9841609c6b5d6a43,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,a3b3f5bd0a9a9078f50184cc0946819c54059e91acbddc90534208612037f942,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,1128.84,0.22,5644.21,4402.48,1241.73,653.68,3268.4,1134.08,0.2576,5372.38,0.8195,4,2024-08-01,2024,8,3,Cliente_031,NOVO,4,MÉDIA,VAREJO,TECLADO,PERIFÉRICOS,ALPHA,PREMIUM,NORTE,BELÉM,ONLINE,VENDEDOR_10,NO PRAZO,NÃO,08/2024,2024-08
642,20240729,44842888db388f0af61907248f84d79c65e5534460eb0668d4d95078f1678b32,218a4e3052f074b858d4303ce0bac4bbe35054419f729cd7f16403fc8f38c9ec,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,b94d49648e0b3b3c78f5ede3c296463d3e65f1e2ebf8dd49dcf760016b233b96,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,3064.94,0.08,21454.58,19738.21,1716.37,2560.19,17921.33,1816.88,0.092,22364.12,0.8826,9,2024-07-29,2024,7,3,Cliente_163,NOVO,2,MÉDIA,ATACADO,MONITOR,INFORMÁTICA,ALPHA,ECONÔMICO,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_06,ATRASADO,NÃO,07/2024,2024-07
643,20240812,f94e219548218bea8db79a19f7b7d6c808d325c0717c7d2aeaa2d5ea56e26206,46d0107199b44facf9db2724708d6ceb0040373695eca105a2bd8dc7991f932a,c41a560d27bdc15e0f1e2e48bb1f763998050a0b14d7ef849816dc81c21246ef,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,6029477ae6064c716da9e6bb92acae2f35c6e076ea3c3f713f35e3973a5559d1,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,bc5e446ac5061fef505aba29a431b34dac819a191ff6d5458a839ac7c86fda68,9,124.16,0.01,1117.44,1106.27,11.17,88.92,800.28,305.99,0.2766,1056.63,1.047,6,2024-08-12,2024,8,3,Cliente_155,RECORRENTE,59,MÉDIA,VAREJO,MOUSE,PERIFÉRICOS,DELTA,PREMIUM,NORDESTE,RECIFE,ONLINE,VENDEDOR_20,NO PRAZO,SIM,08/2024,2024-08
644,20240722,f539fde24a9f7db38b3023fe0a8f7675d4467f9d9d5a92ca86017d5203c4709d,2c843494cf303fcc128e2f16375a1d2c213c03c611fa2a143f02c84f2e6feb30,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,b53ed95dadd46b73d7afbab3d6927090ef2c35e687ec4cf78cfbb096334323e0,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,bc5e446ac5061fef505aba29a431b34dac819a191ff6d5458a839ac7c86fda68,1,1418.16,0.07,1418.16,1318.89,99.27,1145.85,1145.85,173.04,0.1312,1299.14,1.0152,13,2024-07-22,2024,7,3,Cliente_197,NOVO,4,MÉDIA,VAREJO,MOUSE,PERIFÉRICOS,BETA,ECONÔMICO,NORTE,MANAUS,LOJA,VENDEDOR_11,ATRASADO,SIM,07/2024,2024-07
645,20240517,5158c5e8e69d0ff39cd528e8e6d99894d9ddf45d4ae567e2b7ff5f4c3abb60f7,f7e837ece2e26a93b9b012ad6a2d49d8e818d420b83e8fd0873ea71a66311a86,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,b94d49648e0b3b3c78f5ede3c296463d3e65f1e2ebf8dd49dcf760016b233b96,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,4747.64,0.13,42728.76,37174.02,5554.74,3487.59,31388.31,5785.71,0.1556,49100.25,0.7571,9,2024-05-17,2024,5,2,Cliente_024,NOVO,5,BAIXA,ATACADO,SMARTPHONE,TELEFONIA,GAMMA,PREMIUM,SUDESTE,SÃO PAULO,LOJA,VENDEDOR_06,ATRASADO,NÃO,05/2024,2024-05
646,20240303,c3455da068c27783bd15d86d1d9becf490f02bd5553f28f89b1b1462bec22173,182da5a0edcbd36596101a9f852c8665cc6cfd3ee3fcbbdfbacd75d3c0f7ac59,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,2514.07,0.04,5028.14,4827.01,201.13,1488.56,2977.12,1849.89,0.3832,5601.53,0.8617,1,2024-03-03,2024,3,1,Cliente_033,RECORRENTE,45,BAIXA,VAREJO,TABLET,INFORMÁTICA,BETA,ECONÔMICO,NORTE,MANAUS,LOJA,VENDEDOR_02,NO PRAZO,NÃO,03/2024,2024-03
647,20240107,a6ab22d5e45c17a0833d486c53d58602ed9e31bd58def70de6dfec7cfbb36cf4,6d09dcafa1a86e8b2d4b659668e213514dd78216788410a053114bb0353fc4f2,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,4665.13,0.06,32655.91,30696.56,1959.35,4140.58,28984.06,1712.5,0.0558,38811.83,0.7909,2,2024-01-07,2024,1,1,Cliente_062,RECORRENTE,15,BAIXA,ATACADO,HEADSET,PERIFÉRICOS,DELTA,ECONÔMICO,NORTE,BELÉM,LOJA,VENDEDOR_15,NO PRAZO,NÃO,01/2024,2024-01
648,20240409,25e23c3eabdbe252d36ab9ffaeb2b91e82a54c93768d9748df4adcd31fcb708c,091badf2509cdebb2941ee24d9072e450cd9ee5b698902695a140492c20d36fc,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,7d770d7f21884e397bb44662ce079eb7ad59ad435755727a8df599ad0d3b0697,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,bc5e446ac5061fef505aba29a431b34dac819a191ff6d5458a839ac7c86fda68,7,4910.27,0.01,34371.89,34028.17,343.72,3929.41,27505.87,6522.3,0.1917,33088.16,1.0284,13,2024-04-09,2024,4,2,Cliente_075,RECORRENTE,24,MÉDIA,VAREJO,MOUSE,PERIFÉRICOS,BETA,PADRÃO,NORTE,BELÉM,ONLINE,VENDEDOR_14,ATRASADO,SIM,04/2024,2024-04
649,20241117,738abb91dd0820a6b58610a40328f196eea3cd0597af9289d30c1491b714e771,f93470ed555ddeccaf1658d6ca0be298d42c1e71f4755469e05a04125b003667,c41a560d27bdc15e0f1e2e48bb1f763998050a0b14d7ef849816dc81c21246ef,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,4,4206.27,0.24,16825.08,12787.06,4038.02,3773.31,15093.24,-2306.18,-0.1804,16299.68,0.7845,14,2024-11-17,2024,11,4,Cliente_160,RECORRENTE,8,MÉDIA,VAREJO,MOUSE,PERIFÉRICOS,DELTA,PADRÃO,NORDESTE,RECIFE,ONLINE,VENDEDOR_15,ATRASADO,NÃO,11/2024,2024-11
650,20240921,a404d25c6860f6ee36cb310ebf57f0207aa8d4131449be3e1bb3aa816f0fc1d1,170e6e46334082c3eec009444ec0f4cb6bb9e80cc061f343843a9508340fd2eb,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,f5b0e198f086f8f865157507d872a80c97b657a9a830f5d9b4c650be6237d1ea,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,4648.37,0.11,4648.37,4137.05,511.32,3999.76,3999.76,137.29,0.0332,5150.27,0.8033,1,2024-09-21,2024,9,3,Cliente_027,RECORRENTE,28,MÉDIA,VAREJO,SMARTPHONE,TELEFONIA,DELTA,PADRÃO,CENTRO-OESTE,BRASÍLIA,ONLINE,VENDEDOR_17,NO PRAZO,NÃO,09/2024,2024-09
651,20240915,7a9762dd67e1c81b7561e142d53cf7ccf35bc2cfa49eadc3e6683f16e3983e85,f921b9c15c1a74dbe2cc25cf9efb23367dcc9d67a60b9f8f7796204583205b06,aabec5e3b55593a13c78786021d346fc0875579168cbe51baaa7888cec5450fa,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,8a0fe5ac0b3d841482673ba35385798ccfa9a97e0a1c13b603a1ae3067231add,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,1660.92,0.04,13287.36,12755.87,531.49,1383.07,11064.56,1691.31,0.1326,15151.32,0.8419,13,2024-09-15,2024,9,3,Cliente_165,RECORRENTE,12,MÉDIA,VAREJO,HEADSET,PERIFÉRICOS,BETA,ECONÔMICO,SUDESTE,RIO DE JANEIRO,ONLINE,VENDEDOR_13,ATRASADO,NÃO,09/2024,2024-09
652,20240526,ec04ce7501d0d21dec356e6f7e25bdb86c60f6647725179a4a3b5e54c5dd567c,868a314d37f2ddbc1ab64fcdc7a664a299bdb08e82004fc05d38f35c43392c34,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,86e2c6991943a3ac90d5d11f6fe3a7c597fe777d0bfbd2fbe9d31c56be19df33,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,5665.78,0.2,50992.03,40793.62,10198.4,4915.95,44243.55,-3449.93,-0.0846,49429.48,0.8253,2,2024-05-26,2024,5,2,Cliente_115,RECORRENTE,12,MÉDIA,ATACADO,TABLET,INFORMÁTICA,GAMMA,PADRÃO,SUL,CURITIBA,LOJA,VENDEDOR_19,NO PRAZO,NÃO,05/2024,2024-05
653,20240425,9e12a28e5782ff52bf444232218f1a342776c3eefdcf803cdd3c9f8ec039e479,24b444e487a914e1b4760fe20644425bcd564d141ba39204a740d72086fc4b5b,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,e16b2ec015562ef9e0585a3dfeffd0544f6cf7aebbb97910d8d162d2503c200c,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,1511.7,0.13,10581.9,9206.25,1375.65,1152.44,8067.08,1139.17,0.1237,11054.66,0.8328,2,2024-04-25,2024,4,2,Cliente_007,RECORRENTE,59,ALTA,ATACADO,IMPRESSORA,INFORMÁTICA,BETA,ECONÔMICO,CENTRO-OESTE,GOIÂNIA,LOJA,VENDEDOR_12,NO PRAZO,NÃO,04/2024,2024-04
